levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'ip': '172.19.100.83', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'alert_time': 'None', 'ma_user': '张三', 'kpi_assortment': None, 'monitor_version': '1.1', 'service_object': None, 'customer_code': 'dcits', 'kpi_name': '网络流量超阀值', 'identity_code': None, 'business_system': 'ESB、CSB多平台业务系统', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'ma_mobile': '12938457009', 'sn': 'RIEO302-039', 'ma_dept': '运维部', 'kpi_value': '297484', 'monitor_code': 'itsSmart', 'ma_email': 'zhangsan@customer.com', 'factory_name': 'HP', 'city': None, 'model_name': 'DL388G9'} - [12/Jul/2018 03:54:54]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:10', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:10]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:10', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:10]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:10', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:10]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:10', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:10]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:20', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:20]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:20', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:20]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:20', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:20]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:20', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:20]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:20', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:20]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:30', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:30]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:30', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:30]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:30', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:30]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:30', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:30]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:30', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:30]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:40', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:40]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:40', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:40]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:40', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:40]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:40', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:40]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'kpi_value': '297484', 'factory_name': 'HP', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统', 'monitor_version': '1.1', 'kpi_name': '网络流量超阀值', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'customer_code': 'dcits', 'ma_user': '张三', 'ma_email': 'zhangsan@customer.com', 'identity_code': None, 'alert_time': '2018-07-12 04:10:40', 'ma_dept': '运维部', 'monitor_code': 'itsSmart', 'sn': 'RIEO302-039', 'ma_mobile': '12938457009', 'service_object': None, 'kpi_assortment': None, 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'city': None} - [12/Jul/2018 04:10:40]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:13', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:13]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:13', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:13]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:13', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:13]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:13', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:13]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:13', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:13]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:16', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:16]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:16', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:16]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:16', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:16]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:16', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:16]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:16', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:16]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:19', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:19]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:19', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:19]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:19', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:19]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:19', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:19]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:19', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:19]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:22', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:22]
